,PLATFRMID,NAME,STATUS,OPERNAME,COMMODITY,LATITUDE,LONGITUDE,INSTALL,REMOVAL,WATERDEPTH,DISTLAND,REGION,age,kmeans_label,ahc_label,dbscan_label
3460,GOM03547,2,REMOVED,FORCENERGY INC,NONE,29.0970088139,-91.0616811907,1966-01-01 00:00:00+00:00,1975/12/31 00:00:00+00,8,4,GULF OF MEXICO,57.89185489390828,2,1,0
3461,GOM03548,5,REMOVED,FORCENERGY INC,NONE,29.1084737464,-91.0466203529,1970-01-01 00:00:00+00:00,1979/12/31 00:00:00+00,8,4,GULF OF MEXICO,53.89185489390828,2,1,0
3462,GOM03549,5-HTR,REMOVED,FORCENERGY INC,NONE,29.1081987587,-91.0466213487,1970-01-01 00:00:00+00:00,1979/12/31 00:00:00+00,8,4,GULF OF MEXICO,53.89185489390828,2,1,0
3463,GOM03550,1,REMOVED,FOUR STAR OIL & GAS CO.,NONE,29.1168877151,-91.0571778433,1969-01-01 00:00:00+00:00,1975/12/31 00:00:00+00,9,4,GULF OF MEXICO,54.8911704312115,2,1,0
3464,GOM03551,J,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1161087093,-91.2878145586,1957-01-01 00:00:00+00:00,1982/12/31 00:00:00+00,19,9,GULF OF MEXICO,66.89117043121149,2,1,0
3465,GOM03552,8,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1180627972,-91.2395058287,1968-01-01 00:00:00+00:00,1987/12/31 00:00:00+00,16,8,GULF OF MEXICO,55.893223819301845,2,1,0
3466,GOM03553,U,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1188881759,-91.1880248848,1962-01-01 00:00:00+00:00,1995/02/11 00:00:00+00,12,7,GULF OF MEXICO,61.89185489390828,2,1,0
3467,GOM03554,X,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1240839191,-91.1999864151,1963-01-01 00:00:00+00:00,1988/09/21 00:00:00+00,13,7,GULF OF MEXICO,60.89253935660506,2,1,0
3468,GOM03555,7,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1241927801,-91.2184481175,1965-01-01 00:00:00+00:00,1985/12/31 00:00:00+00,15,7,GULF OF MEXICO,58.8911704312115,2,1,0
3469,GOM03556,11,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1190058382,-91.2308555137,1968-01-01 00:00:00+00:00,1987/12/30 00:00:00+00,15,7,GULF OF MEXICO,55.893223819301845,2,1,0
3470,GOM03557,O,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1141394603,-91.1722142142,1961-01-01 00:00:00+00:00,1988/01/11 00:00:00+00,12,7,GULF OF MEXICO,62.8911704312115,2,1,0
3471,GOM03558,G,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1182743304,-91.1709082255,1958-01-01 00:00:00+00:00,1995/02/11 00:00:00+00,12,7,GULF OF MEXICO,65.89185489390829,2,1,0
3472,GOM03559,21,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.124321127,-91.1706133034,1964-01-01 00:00:00+00:00,1991/09/03 00:00:00+00,12,7,GULF OF MEXICO,59.893223819301845,2,1,0
3473,GOM03560,24,REMOVED,ANADARKO US OFFSHORE LLC,NONE,29.1237372582,-91.1555287221,1965-01-01 00:00:00+00:00,1988/01/13 00:00:00+00,12,7,GULF OF MEXICO,58.8911704312115,2,1,0
3474,GOM03561,30,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1117035616,-91.1699850936,1967-01-01 00:00:00+00:00,,12,6,GULF OF MEXICO,56.89253935660506,2,1,0
3475,GOM03562,D,REMOVED,BP AMERICA PRODUCTION CO.,NONE,29.6314255116,-93.0285695641,1960-01-01 00:00:00+00:00,1981/12/31 00:00:00+00,28,7,GULF OF MEXICO,63.893223819301845,2,1,0
3476,GOM03563,A,REMOVED,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,NONE,29.670981789,-93.0215358245,1959-01-01 00:00:00+00:00,1988/05/23 00:00:00+00,30,4,GULF OF MEXICO,64.89253935660507,2,1,0
3477,GOM03564,B,REMOVED,APACHE CORP.,NONE,29.6315625649,-93.0495716441,1961-01-01 00:00:00+00:00,2009/05/19 00:00:00+00,33,7,GULF OF MEXICO,62.8911704312115,2,1,0
3478,GOM03565,I,REMOVED,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,NONE,29.6709229793,-93.0487944244,1965-01-01 00:00:00+00:00,1984/12/31 00:00:00+00,28,4,GULF OF MEXICO,58.8911704312115,2,1,0
3479,GOM03566,Z,REMOVED,CHEVRON USA INC.,NONE,29.0276793425,-90.1203408257,1984-01-01 00:00:00+00:00,2011/07/12 00:00:00+00,50,7,GULF OF MEXICO,39.893223819301845,0,1,0
3480,GOM03567,CZ,REMOVED,CHEVRON USA INC.,NONE,29.0276763466,-90.1200288153,1962-01-01 00:00:00+00:00,1984/12/31 00:00:00+00,50,7,GULF OF MEXICO,61.89185489390828,2,1,0
3481,GOM03568,FLR,REMOVED,CHEVRON USA INC.,NONE,29.0276688287,-90.1190898338,1962-01-01 00:00:00+00:00,1995/11/14 00:00:00+00,50,7,GULF OF MEXICO,61.89185489390828,2,1,0
3482,GOM03569,S,IN SERVICE,GOM SHELF LLC,BOTH,28.9060561967,-89.8207550081,1968-01-01 00:00:00+00:00,,150,23,GULF OF MEXICO,55.893223819301845,2,1,0
3483,GOM03570,X,IN SERVICE,GOM SHELF LLC,BOTH,28.9052012166,-89.8213020155,1973-01-01 00:00:00+00:00,,150,23,GULF OF MEXICO,50.8911704312115,2,1,0
3484,GOM03571,S/POWER/PROD.,REMOVED,CHEVRON USA INC.,NONE,29.1913939054,-89.5770670958,1962-01-01 00:00:00+00:00,1995/09/08 00:00:00+00,28,4,GULF OF MEXICO,61.89185489390828,2,1,0
3485,GOM03572,PWR,REMOVED,CHEVRON USA INC.,NONE,29.1913919047,-89.5769410898,1963-01-01 00:00:00+00:00,1995/09/08 00:00:00+00,28,4,GULF OF MEXICO,60.89253935660506,2,1,0
3486,GOM03573,FLARE,REMOVED,CHEVRON USA INC.,NONE,29.1913949046,-89.5769410899,1963-01-01 00:00:00+00:00,1995/08/07 00:00:00+00,28,4,GULF OF MEXICO,60.89253935660506,2,1,0
3487,GOM03574,A,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.1410188724,-89.6083630164,1952-01-01 00:00:00+00:00,,23,7,GULF OF MEXICO,71.89322381930185,2,1,0
3488,GOM03575,I-QRT,IN SERVICE,"EPL OIL & GAS, INC.",UNKNOWN,29.1410148716,-89.6080500013,1956-01-01 00:00:00+00:00,,23,7,GULF OF MEXICO,67.89322381930185,2,1,0
3489,GOM03576,F,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.142673789,-89.6106381752,1955-01-01 00:00:00+00:00,,23,7,GULF OF MEXICO,68.89253935660507,2,1,0
3490,GOM03577,E,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.1398789423,-89.6105600861,1956-01-01 00:00:00+00:00,,23,7,GULF OF MEXICO,67.89322381930185,2,1,0
3491,GOM03578,H,IN SERVICE,"EPL OIL & GAS, INC.",BOTH,29.1429777748,-89.6113752196,1956-01-01 00:00:00+00:00,,23,7,GULF OF MEXICO,67.89322381930185,2,1,0
3492,GOM03579,CC,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.3793094036,-93.2000707875,1972-01-01 00:00:00+00:00,,50,26,GULF OF MEXICO,51.893223819301845,2,1,0
3493,GOM03580,6,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8427181861,-90.8336033025,1964-01-01 00:00:00+00:00,1975/12/31 00:00:00+00,51,13,GULF OF MEXICO,59.893223819301845,2,1,0
3494,GOM03581,5,REMOVED,BOIS D'ARC OFFSHORE LTD.,NONE,28.8197195849,-90.9344852512,1973-01-01 00:00:00+00:00,2006/08/10 00:00:00+00,43,16,GULF OF MEXICO,50.8911704312115,2,1,0
3495,GOM03582,9,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8310253427,-90.8393752213,1965-01-01 00:00:00+00:00,1993/05/18 00:00:00+00,52,18,GULF OF MEXICO,58.8911704312115,2,1,0
3496,GOM03583,34,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8439551638,-90.8335343175,1971-01-01 00:00:00+00:00,1992/08/05 00:00:00+00,51,13,GULF OF MEXICO,52.89253935660506,2,1,0
3497,GOM03584,1,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8182976708,-90.9281718119,1959-01-01 00:00:00+00:00,1993/08/04 00:00:00+00,45,16,GULF OF MEXICO,64.89253935660507,2,1,0
3498,GOM03585,4,REMOVED,"COMSTOCK OFFSHORE, LLC",OIL,28.8135107055,-90.9363082255,1972-01-01 00:00:00+00:00,1993/08/04 00:00:00+00,43,16,GULF OF MEXICO,51.893223819301845,2,1,0
3499,GOM03586,6,REMOVED,"COMSTOCK OFFSHORE, LLC",NONE,28.8068349948,-90.9219739884,1973-01-01 00:00:00+00:00,1993/08/04 00:00:00+00,48,16,GULF OF MEXICO,50.8911704312115,2,1,0
3500,GOM03587,H,IN SERVICE,STONE ENERGY CORP.,BOTH,28.8360162172,-90.8422833171,1967-01-01 00:00:00+00:00,,52,14,GULF OF MEXICO,56.89253935660506,2,1,0
3501,GOM03588,B,REMOVED,STONE ENERGY CORP.,NONE,28.8615228921,-90.8287964929,1951-01-01 00:00:00+00:00,1990/06/06 00:00:00+00,38,12,GULF OF MEXICO,72.89253935660507,2,1,0
3502,GOM03589,B-AUX,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8615218958,-90.8284844897,1970-01-01 00:00:00+00:00,,38,12,GULF OF MEXICO,53.89185489390828,2,1,0
3503,GOM03590,J,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8617488954,-90.8281584893,1979-01-01 00:00:00+00:00,,38,12,GULF OF MEXICO,44.89253935660506,2,1,0
3504,GOM03591,L,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.8618494696,-90.828492324,1989-01-01 00:00:00+00:00,,38,12,GULF OF MEXICO,34.8911704312115,0,1,0
3505,GOM03592,12,REMOVED,STONE ENERGY CORP.,NONE,28.8347702647,-90.840063276,1967-01-01 00:00:00+00:00,2012/07/19 00:00:00+00,51,14,GULF OF MEXICO,56.89253935660506,2,1,0
3506,GOM03593,38,REMOVED,CHEVRON USA INC.,NONE,29.4479266448,-92.0591860226,1963-01-01 00:00:00+00:00,1991/12/17 00:00:00+00,14,7,GULF OF MEXICO,60.89253935660506,2,1,0
3507,GOM03594,33,REMOVED,CHEVRON USA INC.,NONE,29.4277033127,-92.0699214758,1962-01-01 00:00:00+00:00,1986/12/31 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3508,GOM03595,29,REMOVED,CHEVRON USA INC.,NONE,29.4456056071,-92.0526058701,1962-01-01 00:00:00+00:00,1991/12/31 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3509,GOM03596,26,REMOVED,CHEVRON USA INC.,NONE,29.4564304192,-92.0584969324,1962-01-01 00:00:00+00:00,1991/12/17 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3510,GOM03597,24,REMOVED,CHEVRON USA INC.,NONE,29.4279232206,-92.0639453172,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3511,GOM03598,21,REMOVED,CHEVRON USA INC.,NONE,29.4443576738,-92.0549969432,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3512,GOM03599,22,REMOVED,CHEVRON USA INC.,NONE,29.4332040005,-92.0579891162,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3513,GOM03600,53 (TSA),IN SERVICE,CHEVRON USA INC.,NONE,29.4621423328,-92.0624279865,1966-01-01 00:00:00+00:00,,14,7,GULF OF MEXICO,57.89185489390828,2,1,0
3514,GOM03601,39,REMOVED,CHEVRON USA INC.,NONE,29.4317361576,-92.0662473451,1963-01-01 00:00:00+00:00,1991/12/17 00:00:00+00,14,7,GULF OF MEXICO,60.89253935660506,2,1,0
3515,GOM03602,18,REMOVED,CHEVRON USA INC.,NONE,29.4307501448,-92.0636422852,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3516,GOM03603,16,REMOVED,CHEVRON USA INC.,NONE,29.4359499251,-92.0575910825,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3517,GOM03604,13,REMOVED,CHEVRON USA INC.,NONE,29.4479266448,-92.0591860226,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3518,GOM03605,12,REMOVED,CHEVRON USA INC.,NONE,29.4412957486,-92.0547899638,1960-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,63.893223819301845,2,1,0
3519,GOM03606,5 (TSA),REMOVED,CHEVRON USA INC.,NONE,29.4319480738,-92.0608452017,1959-01-01 00:00:00+00:00,2006/07/10 00:00:00+00,14,7,GULF OF MEXICO,64.89253935660507,2,1,0
3520,GOM03607,9,REMOVED,CHEVRON USA INC.,NONE,29.4394658693,-92.0598761125,1960-01-01 00:00:00+00:00,1995/12/05 00:00:00+00,14,7,GULF OF MEXICO,63.893223819301845,2,1,0
3521,GOM03608,C,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.4750392249,-91.364948896,1972-01-01 00:00:00+00:00,,152,56,GULF OF MEXICO,51.893223819301845,2,1,0
3522,GOM03609,11,REMOVED,CHEVRON USA INC.,NONE,29.4697671792,-92.0650599904,1960-01-01 00:00:00+00:00,1997/01/01 00:00:00+00,14,4,GULF OF MEXICO,63.893223819301845,2,1,0
3523,GOM03610,D,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.4839150552,-91.3498395854,1972-01-01 00:00:00+00:00,,155,46,GULF OF MEXICO,51.893223819301845,2,1,0
3524,GOM03611,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.465183382,-91.3902535043,1970-01-01 00:00:00+00:00,,158,51,GULF OF MEXICO,53.89185489390828,2,1,0
3525,GOM03612,B,IN SERVICE,"ENERGY XXI GOM, LLC",UNKNOWN,28.4651833808,-91.390564514,1971-01-01 00:00:00+00:00,,158,51,GULF OF MEXICO,52.89253935660506,2,1,0
3526,GOM03613,59,REMOVED,CHEVRON USA INC.,NONE,29.464825312,-92.0655900463,1967-01-01 00:00:00+00:00,1986/12/31 00:00:00+00,14,4,GULF OF MEXICO,56.89253935660506,2,1,0
3527,GOM03614,4,REMOVED,CHEVRON USA INC.,NONE,29.4557723932,-92.0556138626,1959-01-01 00:00:00+00:00,2006/07/06 00:00:00+00,14,7,GULF OF MEXICO,64.89253935660507,2,1,0
3528,GOM03615,7,REMOVED,CHEVRON USA INC.,NONE,29.4373379519,-92.061842182,1959-01-01 00:00:00+00:00,2013/05/13 00:00:00+00,14,8,GULF OF MEXICO,64.89253935660507,2,1,0
3529,GOM03616,8,REMOVED,CHEVRON USA INC.,NONE,29.450602561,-92.0580989714,1960-01-01 00:00:00+00:00,2012/10/03 00:00:00+00,14,7,GULF OF MEXICO,63.893223819301845,2,1,0
3530,GOM03617,3,REMOVED,CHEVRON USA INC.,NONE,29.4951152298,-92.0447942477,1958-01-01 00:00:00+00:00,1991/12/06 00:00:00+00,14,4,GULF OF MEXICO,65.89185489390829,2,1,0
3531,GOM03618,2-LHP(REMOVED ),REMOVED,CHEVRON USA INC.,NONE,29.5077370381,-92.055952446,1958-01-01 00:00:00+00:00,1997/11/01 00:00:00+00,14,3,GULF OF MEXICO,65.89185489390829,2,1,0
3532,GOM03619,2 (REMOVED),REMOVED,CHEVRON USA INC.,NONE,29.446746673,-92.0590670295,1960-01-01 00:00:00+00:00,1997/10/31 00:00:00+00,9,7,GULF OF MEXICO,63.893223819301845,2,1,0
3533,GOM03620,55,REMOVED,CHEVRON USA INC.,NONE,29.4561444259,-92.0584629339,1966-01-01 00:00:00+00:00,1992/10/23 00:00:00+00,14,7,GULF OF MEXICO,57.89185489390828,2,1,0
3534,GOM03621,LP007,REMOVED,CHEVRON USA INC.,NONE,29.5033962288,-92.0596655707,1972-01-01 00:00:00+00:00,1999/11/14 00:00:00+00,8,4,GULF OF MEXICO,51.893223819301845,2,1,0
3535,GOM03622,25,REMOVED,CHEVRON USA INC.,NONE,29.4534744699,-92.0568599147,1961-01-01 00:00:00+00:00,2014/06/05 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3536,GOM03623,23,REMOVED,CHEVRON USA INC.,NONE,29.4371498428,-92.0540379792,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3537,GOM03624,20,REMOVED,CHEVRON USA INC.,NONE,29.4429438216,-92.062631155,1961-01-01 00:00:00+00:00,1991/12/07 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3538,GOM03625,52,REMOVED,CHEVRON USA INC.,NONE,29.4560924273,-92.0584689345,1966-01-01 00:00:00+00:00,2002/11/20 00:00:00+00,14,7,GULF OF MEXICO,57.89185489390828,2,1,0
3539,GOM03626,27,REMOVED,CHEVRON USA INC.,NONE,29.4337839287,-92.0540610083,1961-01-01 00:00:00+00:00,2006/07/12 00:00:00+00,14,7,GULF OF MEXICO,62.8911704312115,2,1,0
3540,GOM03627,31 (REMOVED),REMOVED,CHEVRON USA INC.,NONE,29.4293502297,-92.0670623868,1962-01-01 00:00:00+00:00,1997/10/29 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3541,GOM03628,30,REMOVED,CHEVRON USA INC.,NONE,29.4401207288,-92.0513978849,1962-01-01 00:00:00+00:00,1991/12/17 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3542,GOM03629,43,REMOVED,CHEVRON USA INC.,NONE,29.4298323218,-92.0742535712,1966-01-01 00:00:00+00:00,2011/08/10 00:00:00+00,14,8,GULF OF MEXICO,57.89185489390828,2,1,0
3543,GOM03630,46,REMOVED,CHEVRON USA INC.,NONE,29.4383381909,-92.0799486477,1967-01-01 00:00:00+00:00,2006/07/22 00:00:00+00,14,8,GULF OF MEXICO,56.89253935660506,2,1,0
3544,GOM03631,37,REMOVED,CHEVRON USA INC.,NONE,29.43892084,-92.0569250398,1963-01-01 00:00:00+00:00,1997/10/29 00:00:00+00,14,7,GULF OF MEXICO,60.89253935660506,2,1,0
3545,GOM03632,34 (REMOVED),REMOVED,CHEVRON USA INC.,NONE,29.4396829955,-92.0688873466,1962-01-01 00:00:00+00:00,1997/10/31 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3546,GOM03633,32,REMOVED,CHEVRON USA INC.,NONE,29.4353797071,-92.0416316692,1962-01-01 00:00:00+00:00,1990/08/31 00:00:00+00,14,7,GULF OF MEXICO,61.89185489390828,2,1,0
3547,GOM03634,71 (REMOVED),REMOVED,CHEVRON USA INC.,NONE,29.4480836692,-92.0611100716,1973-01-01 00:00:00+00:00,1997/10/22 00:00:00+00,14,7,GULF OF MEXICO,50.8911704312115,2,1,0
3548,GOM03635,63,REMOVED,CHEVRON USA INC.,NONE,29.4343351618,-92.0710414486,1968-01-01 00:00:00+00:00,2002/11/23 00:00:00+00,14,8,GULF OF MEXICO,55.893223819301845,2,1,0
3549,GOM03636,68,REMOVED,CHEVRON USA INC.,NONE,29.4675209502,-92.0459085098,1971-01-01 00:00:00+00:00,1992/11/26 00:00:00+00,14,4,GULF OF MEXICO,52.89253935660506,2,1,0
3550,GOM03637,62,REMOVED,CHEVRON USA INC.,NONE,29.4415230108,-92.0731044413,1968-01-01 00:00:00+00:00,1999/11/13 00:00:00+00,14,8,GULF OF MEXICO,55.893223819301845,2,1,0
3551,GOM03638,60,REMOVED,CHEVRON USA INC.,NONE,29.4418097859,-92.0582340496,1967-01-01 00:00:00+00:00,1986/12/31 00:00:00+00,14,7,GULF OF MEXICO,56.89253935660506,2,1,0
3552,GOM03639,57,REMOVED,CHEVRON USA INC.,NONE,29.4345560603,-92.0644552741,1967-01-01 00:00:00+00:00,1997/10/21 00:00:00+00,14,7,GULF OF MEXICO,56.89253935660506,2,1,0
3553,GOM03640,17,REMOVED,CHEVRON USA INC.,NONE,29.4483217313,-92.0657431907,1961-01-01 00:00:00+00:00,2013/06/27 00:00:00+00,14,8,GULF OF MEXICO,62.8911704312115,2,1,0
3554,GOM03641,15 (REMOVED),REMOVED,CHEVRON USA INC.,NONE,29.4607772002,-92.0511717042,1960-01-01 00:00:00+00:00,1997/11/04 00:00:00+00,14,7,GULF OF MEXICO,63.893223819301845,2,1,0
3555,GOM03642,69,REMOVED,CHEVRON USA INC.,NONE,29.4592494702,-92.0667561242,1972-01-01 00:00:00+00:00,2013/06/28 00:00:00+00,15,7,GULF OF MEXICO,51.893223819301845,2,1,0
3556,GOM03643,56,REMOVED,CHEVRON USA INC.,NONE,29.4180065144,-92.0669384801,1967-01-01 00:00:00+00:00,1997/10/20 00:00:00+00,14,8,GULF OF MEXICO,56.89253935660506,2,1,0
3557,GOM03644,A,REMOVED,EXXONMOBIL OIL CORP.,NONE,28.4764646089,-92.7421793532,1971-01-01 00:00:00+00:00,1984/12/31 00:00:00+00,162,77,GULF OF MEXICO,52.89253935660506,2,1,0
3558,GOM03645,A,IN SERVICE,"CONN ENERGY, INC.",UNKNOWN,29.3965193697,-93.2511533393,1972-01-01 00:00:00+00:00,,44,25,GULF OF MEXICO,51.893223819301845,2,1,0
3559,GOM03646,A-AUX1,IN SERVICE,"CONN ENERGY, INC.",UNKNOWN,29.3965153713,-93.251467344,1972-01-01 00:00:00+00:00,,44,25,GULF OF MEXICO,51.893223819301845,2,1,0
3560,GOM03647,A-AUX2,IN SERVICE,"CONN ENERGY, INC.",UNKNOWN,29.3965103728,-93.2517533482,1977-01-01 00:00:00+00:00,,44,25,GULF OF MEXICO,46.8911704312115,2,1,0
3561,GOM03648,C,REMOVED,"CONN ENERGY, INC.",NONE,29.399894425,-93.2833668027,1975-01-01 00:00:00+00:00,1990/07/08 00:00:00+00,45,27,GULF OF MEXICO,48.89253935660506,2,1,0
3562,GOM03649,C-AUX1,REMOVED,"CONN ENERGY, INC.",NONE,29.3998984233,-93.283052798,1972-01-01 00:00:00+00:00,1990/12/31 00:00:00+00,45,27,GULF OF MEXICO,51.893223819301845,2,1,0
3563,GOM03650,CF,REMOVED,OFFSHORE ENERGY I LLC,NONE,29.0929817913,-91.7617390361,1960-01-01 00:00:00+00:00,1996/08/30 00:00:00+00,23,23,GULF OF MEXICO,63.893223819301845,2,1,0
3564,GOM03651,A,REMOVED,OFFSHORE ENERGY I LLC,NONE,29.0930637919,-91.7620530441,1960-01-01 00:00:00+00:00,2003/04/06 00:00:00+00,23,23,GULF OF MEXICO,63.893223819301845,2,1,0
3565,GOM03652,4,REMOVED,OFFSHORE ENERGY I LLC,NONE,29.0930644795,-91.7617397361,1974-01-01 00:00:00+00:00,1996/08/30 00:00:00+00,23,23,GULF OF MEXICO,49.89185489390828,2,1,0
3566,GOM03653,9,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0716370103,-91.7033214435,1971-01-01 00:00:00+00:00,,20,26,GULF OF MEXICO,52.89253935660506,2,1,0
3567,GOM03654,8,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0752984197,-91.7028524351,1971-01-01 00:00:00+00:00,,22,26,GULF OF MEXICO,52.89253935660506,2,1,0
3568,GOM03655,7,REMOVED,APACHE CORP.,NONE,29.0788598553,-91.7036194609,1970-01-01 00:00:00+00:00,1980/12/31 00:00:00+00,20,24,GULF OF MEXICO,53.89185489390828,2,1,0
3569,GOM03656,6,REMOVED,ODECO OIL & GAS CO.,NONE,29.0824457806,-91.7044594886,1970-01-01 00:00:00+00:00,1980/12/31 00:00:00+00,20,24,GULF OF MEXICO,53.89185489390828,2,1,0
3570,GOM03657,4,REMOVED,ODECO OIL & GAS CO.,NONE,29.0912805976,-91.7068115633,1971-01-01 00:00:00+00:00,1990/01/31 00:00:00+00,17,21,GULF OF MEXICO,52.89253935660506,2,1,0
3571,GOM03658,9,REMOVED,ODECO OIL & GAS CO.,NONE,29.0913382564,-91.706834154,1982-01-01 00:00:00+00:00,1990/01/31 00:00:00+00,17,21,GULF OF MEXICO,41.89185489390828,2,1,0
3572,GOM03659,13,REMOVED,"GULFSTREAM RESOURCES, INC.",NONE,29.1182201169,-91.7377333993,1967-01-01 00:00:00+00:00,1993/11/21 00:00:00+00,30,20,GULF OF MEXICO,56.89253935660506,2,1,0
3573,GOM03660,11,REMOVED,"GULFSTREAM RESOURCES, INC.",NONE,29.1225020033,-91.7312612312,1967-01-01 00:00:00+00:00,1993/11/17 00:00:00+00,30,20,GULF OF MEXICO,56.89253935660506,2,1,0
3574,GOM03661,6,REMOVED,ODECO OIL & GAS CO.,NONE,29.0975434704,-91.7092616363,1971-01-01 00:00:00+00:00,1990/01/03 00:00:00+00,20,21,GULF OF MEXICO,52.89253935660506,2,1,0
3575,GOM03662,5,REMOVED,ODECO OIL & GAS CO.,NONE,29.0939435454,-91.7084346102,1970-01-01 00:00:00+00:00,1990/01/18 00:00:00+00,20,21,GULF OF MEXICO,53.89185489390828,2,1,0
3576,GOM03663,9,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.089748852,-91.7605200069,1970-01-01 00:00:00+00:00,,22,26,GULF OF MEXICO,53.89185489390828,2,1,0
3577,GOM03664,10,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.089748852,-91.7605200069,1982-01-01 00:00:00+00:00,,22,26,GULF OF MEXICO,41.89185489390828,2,1,0
3578,GOM03665,7,REMOVED,ODECO OIL & GAS CO.,NONE,29.0994526322,-91.7592619685,1960-01-01 00:00:00+00:00,1980/12/31 00:00:00+00,22,23,GULF OF MEXICO,63.893223819301845,2,1,0
3579,GOM03666,2,REMOVED,APACHE CORP.,NONE,29.081470016,-91.7585289611,1959-01-01 00:00:00+00:00,1994/10/13 00:00:00+00,22,26,GULF OF MEXICO,64.89253935660507,2,1,0
3580,GOM03667,8,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0854259904,-91.7598289019,1968-01-01 00:00:00+00:00,,20,26,GULF OF MEXICO,55.893223819301845,2,1,0
3581,GOM03668,5,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0851793053,-91.7055809927,1970-01-01 00:00:00+00:00,,19,26,GULF OF MEXICO,53.89185489390828,2,1,0
3582,GOM03669,B-PRD,REMOVED,DEVON LOUISIANA CORP.,NONE,29.0483400103,-91.4500189015,1971-01-01 00:00:00+00:00,2003/08/07 00:00:00+00,24,20,GULF OF MEXICO,52.89253935660506,2,1,0
3583,GOM03670,7,REMOVED,DEVON LOUISIANA CORP.,NONE,29.0482630021,-91.44999967,1980-01-01 00:00:00+00:00,2003/08/07 00:00:00+00,24,20,GULF OF MEXICO,43.893223819301845,2,1,0
3584,GOM03671,9,REMOVED,DEVON LOUISIANA CORP.,NONE,29.0485379964,-91.4498196662,1984-01-01 00:00:00+00:00,2003/08/07 00:00:00+00,24,20,GULF OF MEXICO,39.893223819301845,0,1,0
3585,GOM03672,C,REMOVED,DEVON LOUISIANA CORP.,NONE,29.0324463418,-91.455682716,1971-01-01 00:00:00+00:00,2003/08/07 00:00:00+00,27,24,GULF OF MEXICO,52.89253935660506,2,1,0
